state,lga,name_school,latitude_north,longitude_east,ward,number_and_street,code_school,name_type_sector,name_type_location,name_type_school,shift_system_y_n,name_type_water_source,name_type_health_facility,any_classes_held_outside_y_n,shared_facilities_y_n,multi_grade_y_n,name_type_year,male_enrol,female_enrol,total erlrolment
GOMBE,AKKO,ALAMUL HUDAH ISLAMIC SCHOOL,,,GARKO,"RIYAL QUARTERS, BEHIND HABU GOJE'S HOUSE",1160140185,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,107,120,227
GOMBE,AKKO,STANDARD INTEGRATED SCHOOL BYEPASS,10.25925,11.18421,GARKO,STANDARD STREET BARUNDE BYEPASS,1160140187,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,326,283,609
GOMBE,AKKO,KINGDOM BREEDS SCHOOL,10.294069,11.096102,GARKO,"OFF BAUCHI ROAD, INVESTMENT HOUSING ESTATE, TUNFURE",1160140189,Private Education,Rural,Regular,No,Pipe borne Water,First Aid Kit,,No,,2020/2021,41,53,94
GOMBE,AKKO,KING OF GLORY INTERNATIONAL ACADEMY,10.287055,11.103888,GARKO,"BEHIND TOMATO MARKET, ALONG ECWA GOODNEWS TUMFURE",1160140190,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,152,125,277
GOMBE,AKKO,GOLDEN MISSION ACADEMY,10.293639,11.098229,GARKO,BEHIND HAUSA ECWA CHURCH SECTION,1160140192,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,48,49,97
GOMBE,AKKO,AL-FURQAN NURSERY AND PRIMARY SCHOOL,10.170355,11.248244,GARKO,ALONG WURO BIRIJI STREET,1160140194,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,82,69,151
GOMBE,AKKO,MARKAZUL TAHFIZUL QURAN BOGO,10.270549,11.20687,GARKO,"NEAR JUMAAT MOSQUE, ARFA STREET, BCGA",1160140195,Private Education,Rural,Islamiyya integrated,No,No Source of Safe Water,No Health facility,,Yes,,2020/2021,86,99,185
GOMBE,AKKO,YAFI ACADEMY,,,GARKO,"OFF BAUCHI ROAD, ALONG ZUMA ROYAL GUEST INN, TUMFURE",1160140197,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,224,225,449
GOMBE,AKKO,QUEENS GRAMMAR ACADEMY,,,KUMO EAST,"NEAR JUMUAT MOSQUE, FILIN AMUTU, KUMO",1160140198,Private Education,Urban,Regular,No,Other,First Aid Kit,,No,,2020/2021,51,45,96
GOMBE,AKKO,SMART ACADEMY NURSERY AND PRIMARY SCHOOL,10.252592,11.177486,GARKO,"TUDUN WADAN PANTAMI, NEAR HABU GOJE'S HOUSE",1160140199,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,47,49,96
GOMBE,AKKO,CONERSTONE MODEL NURSERY AND PRIMARY SCHOOL,,,GARKO,ALNONG BYE PASS WURO JULLI,1160140201,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,31,28,59
GOMBE,AKKO,JIBWIS ISLAMIC SCIENCE SECONDARY SCHOOL KASHERE,9.920895,11.009352,KASHERE,OPPOSITE FEDERAL UNIVERSITY KASHERE,1160140202,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,199,140,339
GOMBE,AKKO,STAFF SCHOOL DOMA,10.274957,11.222983,GOMBE,ALONG BIU ROAD,1160140203,Private Education,Rural,Regular,No,Pipe borne Water,Health Clinic,,Yes,,2020/2021,61,77,138
GOMBE,AKKO,AQSAT NURSARY AND PRIMARY SCHOOL,10.044687,11.2058666,GARKO,BYPASS ALONG T JUNCTION GOMBE,1160140204,Private Education,Rural,Regular,No,Well,First Aid Kit,,No,,2020/2021,96,47,143
GOMBE,AKKO,CHRISTOS EXCEL NURSERY / PRIMARY SCHOOL,10.2737757,11.209912,GARKO,BEHIND MEGA STATION,1160140205,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,134,130,264
GOMBE,AKKO,IBRAHIM AHMED ACADEMY KUMO,,,KUMO EAST,FILIN AMUTU KUMO,1160140206,Private Education,Urban,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,301,246,547
GOMBE,AKKO,MALJAUL SUNNAH ARAWA B,10.312726,11.172723,GARKO,NEAR TURAKI ARAWA'S HOUSE,1160140207,Private Education,Rural,Islamiyya integrated,No,Borehole,First Aid Kit,,No,,2020/2021,63,60,123
GOMBE,AKKO,CLASSIC ACADEMY,10.038138,11.210082,AKKO,BEHIND NTA,1160140208,Private Education,Urban,Regular,No,Other,First Aid Kit,,No,,2020/2021,122,100,222
GOMBE,AKKO,MALJAUL SUNNAH ARAWA A,10.312745,11.172709,GARKO,JIBWIS ARAWA,1160140209,Private Education,Rural,Islamiyya integrated,Yes,Borehole,First Aid Kit,,Yes,,2020/2021,86,90,176
GOMBE,AKKO,SHARIFF ACADEMY PRIMARY SCHOOL,10.253855,11.186084,GARKO,"BEHIND WHITE LIGHT BREAD, BYEPASS. YARIMA QUATERS",1160140210,Private Education,Rural,Regular,No,Pipe borne Water,First Aid Kit,,No,,2020/2021,91,50,141
GOMBE,AKKO,NAGODI MODEL SCHOOL,10261057.0,11172049.0,AKKO,BARUNDE,1160140211,Private Education,Urban,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,144,128,272
GOMBE,AKKO,GOMBE CAPITAL  ACADEMY TABRA,10.259059,11.205025,GARKO,TABRAB OPPOSITE TABRA MARKET,1160140212,Private Education,Rural,Regular,No,Pipe borne Water,First Aid Kit,,No,,2020/2021,58,35,93
GOMBE,AKKO,MIYETTI ACADEMY NURSERY AND PRIMARY SCHOOL,10.272585,11.197979,BOGO,YELWAN BOGO,1160140213,Private Education,Urban,Regular,No,Pipe borne Water,First Aid Kit,,No,,2020/2021,95,74,169
GOMBE,AKKO,KHAWTHAR INTERGRATED ACADEMY,10.250404,11.165128,GARKO,SIRANKIWO VILLAGE,1160140214,Private Education,Rural,Islamiyya integrated,No,Borehole,First Aid Kit,,No,,2020/2021,150,138,288
GOMBE,AKKO,EVERGREEN INTERNATIONAL SCHOOL,10.282989,11.146695,GARKO,ADAJACENT TO EB POLY TUMFURE,1160140215,Private Education,Urban,Regular,No,Pipe borne Water,First Aid Kit,,No,,2020/2021,46,25,71
GOMBE,AKKO,STANDARD ACADEMY,10.28722,11.092075,GARKO,INSIDE LABOUR QUATERS,1160140217,Private Education,Rural,Regular,No,Other,First Aid Kit,,No,,2020/2021,28,41,69
GOMBE,AKKO,FATURE ASSURED ACADEMY,10.270936,11.0155896,GARKO,NAYINAWA,1160140218,Private Education,Rural,Regular,No,Pipe borne Water,First Aid Kit,,Yes,,2020/2021,69,64,133
GOMBE,AKKO,PRESTIGE ACADEMY TUNFURE,10.296019,11.09929,GARKO,ALONG BAUCHI ROAD,1160140219,Private Education,Urban,Regular,No,Other,First Aid Kit,,No,,2020/2021,12,18,30
GOMBE,AKKO,EXCEL NURSERY AND PRIMARY SCHOOL,10.292257,11.102409,GARKO,BARRISTERS STREET ARAWA B,1160140220,Private Education,Rural,Regular,No,Other,First Aid Kit,,No,,2020/2021,255,272,527
GOMBE,AKKO,DHIYAIL QU'RAN COMMUNITY NURSERY AND PRIMARY SCHOOL,10.271946,11.198629,GARKO,YELWAN BOGO NEAR POLICE STATION BOGO,1160140221,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,21,54,75
GOMBE,AKKO,JUWAIRIYA NURSERY AND PRIMARY SCHOOL,,,GARKO,LAYIN INUWA MAKAMA,1160140222,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,14,11,25
GOMBE,AKKO,HIJAZ ISLAMIC SCIENCE ACADEMY NURSERY AND PRIMARY,10.258999,11.18489,GARKO,BARUNDE AREA 2,1160140225,Private Education,Urban,Regular,No,Other,First Aid Kit,,No,,2020/2021,171,185,356
GOMBE,AKKO,SHECHEM ACADEMY,10.265042,11.162877,GARKO,BAGADAZA,1160140226,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,110,124,234
GOMBE,AKKO,AL ISMAT INTERNATIONAL ACADEMY,10.319333,11.176202,GARKO,NEAR ARAWA PRIMARY SCHOOL,1160140227,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,126,117,243
GOMBE,AKKO,IQRA INTERGRATED SCHOOL,10.25682,11.183286,GARKO,BYPASS AREA 1,1160140228,Private Education,Urban,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,336,291,627
GOMBE,AKKO,VICTORY INTERNATIONAL SCHOOL,10.261628,10.188766,GARKO,BARUNDE,1160140229,Private Education,Rural,Regular,No,Pipe borne Water,First Aid Kit,,No,,2020/2021,407,363,770
GOMBE,AKKO,SHEIK JAFAR MEMORIAL SCHOOL,10.218741,11.176882,GARKO,GIGINYA STREET ARAWA B,1160140230,Private Education,Urban,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,79,82,161
GOMBE,AKKO,BEST NURSERY AND PRIMARY SCHOOL,10.263665,11.160652,GARKO,NEAR MALAM BACHI BOH,1160140231,Private Education,Rural,Regular,No,Pipe borne Water,First Aid Kit,,No,,2020/2021,108,124,232
GOMBE,AKKO,NEW GENERATION SCIENCE ACADEMY PINDIGA,9.8877986,11.1109622,PINDIGA,NEAR ADAMU PA HOUSE PINDIGA,1160140232,Private Education,Rural,Regular,No,No Source of Safe Water,First Aid Kit,,No,,2020/2021,55,56,111
GOMBE,AKKO,JENESSI ACADEMY,10.29512,11.10704,GARKO,TUMFURE,1160140234,Private Education,Rural,Regular,No,Other,First Aid Kit,,No,,2020/2021,17,15,32
GOMBE,AKKO,CHARIS ACADEMY GOMBE,,,GARKO,WURO BANDO BEHIND INVESTMENT HOUSING ESTATE,1160140235,Private Education,Urban,Regular,No,Other,First Aid Kit,,No,,2020/2021,43,35,78
GOMBE,AKKO,AL FURQAM ACADEMY,10.158285,11.204627,GARKO,ALONG WURO BIRIJI,1160140236,Private Education,Rural,Islamiyya integrated,No,No Source of Safe Water,First Aid Kit,,No,,2020/2021,87,19,106
GOMBE,AKKO,TOMPKINS SOLIND ACADEMY,10.29125,11.09104,GARKO,BEHIND SHONGO IDRISA HEALTH CLINIC,1160140237,Private Education,Rural,Regular,No,Other,First Aid Kit,,No,,2020/2021,75,70,145
GOMBE,AKKO,KUJI LADI MEMORIAL NUR & PRIARY SCHOOL,10.173287,11.253035,AKKO,TUDUN WADA KALSHINGI,1160140238,Private Education,Rural,Regular,Yes,Other,First Aid Kit,,Yes,,2020/2021,70,46,116
GOMBE,AKKO,AMAT SCIENCE ACADEMY,,,GARKO,,1160140239,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,98,67,165
GOMBE,AKKO,JIBWIS SOLID FOUNDATRION KANAYEL BOGO,10.27734,11.18169,GARKO,KANAYEL BOGO NO 3,1160140240,Private Education,Rural,Regular,Yes,Borehole,First Aid Kit,,No,,2020/2021,27,29,56
GOMBE,AKKO,NANA AISHATU NURSERY AND PRIMARY SCHOOL,9.909042,11.013555,KASHERE,UBAN DOMA STREET,1160140241,Private Education,Rural,Regular,No,Well,No Health facility,,No,,2020/2021,189,154,343
GOMBE,AKKO,BIRMA INTERNATIONAL NURSERY AND PRIMARY SCHOOL,10.25955,10.19806,GARKO,DAN GUSAU BYE PASS ROAD,1160140242,Private Education,Rural,Regular,No,Pipe borne Water,First Aid Kit,,No,,2020/2021,132,136,268
GOMBE,AKKO,ADDEEN KIDDIES NURSERY AND PRIMARY SCHOOL,,,GARKO,BEHIND DOMA GGCS,1160140243,Private Education,Urban,Regular,No,Pipe borne Water,First Aid Kit,,No,,2020/2021,152,151,303
GOMBE,AKKO,RAMADAN INTERNATIONAL ACADEMY,,,GARKO,OPPOSITE DANMALIS HOUSE RIYAL,1160140244,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,19,54,73
GOMBE,AKKO,NANA AINABA ACADEMY,,,GONA,INVESTMENT HOUSING ESTATE,1160140245,Private Education,Rural,Regular,No,Other,First Aid Kit,,No,,2020/2021,181,193,374
GOMBE,AKKO,NISSI ACADEMY LATULKWAKKA,10.001288,11.192354,KUMO WEST,,1160140246,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,33,53,86
GOMBE,AKKO,JEWEL ACADEMY BCGA BOGO,,,GARKO,BEHIND ECWA BOGO,1160140247,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,43,33,76
GOMBE,AKKO,BOGO INTERNATIONAL NURSERY AND PRIMARY SCHOOL,,,GARKO,BOGO GARI NEAR TRANSFORMER,1160140248,Private Education,Rural,Regular,Yes,Pipe borne Water,First Aid Kit,,No,,2020/2021,47,41,88
GOMBE,AKKO,FUTURE PROFESSORS ACADEMY,,,GARKO,GIGINYA STREET ARAWA B,1160140249,Private Education,Rural,Regular,Yes,No Source of Safe Water,First Aid Kit,,No,,2020/2021,26,24,50
GOMBE,AKKO,AMMAR MEMORIAL ACADEMY BARUNDE GOMBE BYPASS,10.28898,11.111287,GARKO,BARUNDE LAYIN TRASFORMER GABAS,1160140250,Private Education,Rural,Regular,No,Pipe borne Water,First Aid Kit,,No,,2020/2021,47,49,96
GOMBE,AKKO,BRILLIANT INTERNATIONAL COLLEGE,10.059871,11.207347,KUMO WEST,JAURO TUKUR SABUWA,1160140251,Private Education,Urban,Regular,No,Pipe borne Water,No Health facility,,No,,2020/2021,35,37,72
GOMBE,AKKO,AT-TIBYAN ACADEMY NURSERY AND PRIMARY SCHOOL,10.2601,11.19913,GARKO,GALDIMARI,1160140252,Private Education,Rural,Regular,No,Pipe borne Water,First Aid Kit,,No,,2020/2021,72,71,143
GOMBE,AKKO,MIFTAHUL KHAIRAT ACADEMY,10.13475,10.97742,GARKO,YERIMA QUATERS AKKO LGA,1160140253,Private Education,Rural,Islamiyya integrated,No,Borehole,First Aid Kit,,No,,2020/2021,145,119,264
GOMBE,AKKO,START RIGHT INT. ACADEMY,10.27501,11.21295,GARKO,TUNFURE ADJACENT BALOGUN ONE TRANSFORMER TUNFURE,1160140258,Private Education,Rural,Regular,No,Other,First Aid Kit,,No,,2020/2021,106,107,213
GOMBE,AKKO,BUHASP INSTITUTE FOR NURSERY AND PRIMARY SCHOOL,10.27784,11.18113,GARKO,BARUNDE EAST AKKO LGA,1160140260,Private Education,Rural,Regular,No,No Source of Safe Water,No Health facility,,No,,2020/2021,6,4,10
GOMBE,AKKO,GATEWAY INTERLECT AND LEADERSHIP ACADEMY,,,GARKO,BEHIND NEW MILE 3 MOTOR PARK,1160140261,Private Education,Urban,Regular,No,Pipe borne Water,First Aid Kit,,No,,2020/2021,26,26,52
GOMBE,AKKO,GOMBE BASIC SCHOOL,10.25668,11.172658,GARKO,ABACHA QUATERS ALONG BYE PASS GOMBE,1160140262,Private Education,Rural,Regular,No,Other,First Aid Kit,,No,,2020/2021,154,123,277
GOMBE,AKKO,GOMBE UNITY INTERNATIONAL SCHOOL,10.26398,11.14472,GARKO,WURO JULI,1160140263,Private Education,Rural,Islamiyya integrated,No,Pipe borne Water,First Aid Kit,,No,,2020/2021,28,36,64
GOMBE,AKKO,VAST INTERNATIONAL SCHOOL,10.276825,11.14528,GARKO,NAYI NAWA,1160140264,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,43,59,102
GOMBE,AKKO,MAYAFI MODEL ACADEMY,10.252592,11.177486,GARKO,2ND TRANSFORMER BAGADAZA,1160140265,Private Education,Urban,Regular,No,Other,First Aid Kit,,No,,2020/2021,87,88,175
GOMBE,AKKO,PROF ABDULLAHI MAHDI ACADEMY,10.31172,11.765155,GARKO,UBAIDA STREET AFTER RAILWAY LINE ARAWA,1160140266,Private Education,Rural,Regular,No,No Source of Safe Water,First Aid Kit,,No,,2020/2021,284,248,532
GOMBE,AKKO,USMAN BN AFFAN NUR. AND PRIMARY SCHOOL,10.3166,11.178008,GARKO,GIGINYA STREET ARAWA,1160140267,Private Education,Rural,Islamiyya integrated,No,Other,First Aid Kit,,No,,2020/2021,89,64,153
GOMBE,AKKO,SARDAUNA MEMORIAL SCHOOL WURO JULI,10.262695,11.144635,GARKO,WURO JULI OPPOSITE BYE PASS WURO JULI,1160140268,Private Education,Rural,Regular,No,Pipe borne Water,No Health facility,,No,,2020/2021,19,12,31
GOMBE,AKKO,LAKWANA ACADEMY PRIMARY SCHOOL AND NUR.,9.977796,11.118066,TUMU,KARGO,1160140269,Private Education,Rural,Regular,No,No Source of Safe Water,First Aid Kit,,No,,2020/2021,29,30,59
GOMBE,AKKO,MISBAHUSSUNNAH KASHERE,9.985222,10.949883,KASHERE,KASHERE,1160140270,Private Education,Rural,Regular,No,No Source of Safe Water,First Aid Kit,,No,,2020/2021,101,84,185
GOMBE,AKKO,SEVENFOLD CHRISTIAN SCHOOL,,,GARKO,OPPOSITE TOMATOES MARKET,1160140271,Private Education,Urban,Regular,No,Pipe borne Water,First Aid Kit,,No,,2020/2021,35,29,64
GOMBE,AKKO,COURAGIOUS KIDS ACADEMY TUMU,,,TUMU,ANGUWAN MANGU TUMU,1160140272,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,44,29,73
GOMBE,AKKO,LEADERSHIP AND INTEGRITY INTERNATIONAL ACADEMY,,,GARKO,BOMALA PRIMARY SCHOOL STREET,1160140273,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,37,39,76
GOMBE,AKKO,SAFSAT ACADEMY,,,GARKO,ABACHA QUARTERS GOMBE,1160140274,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,322,342,664
GOMBE,AKKO,IQRA'A INTERNATIONAL SCHOOL BETO,10.313492,11.189237,GARKO,GOMBE STATE UNIVERSITY ROAD ALONG TUKULMA BETO STREET,1160140275,Private Education,Rural,Islamiyya integrated,No,Borehole,First Aid Kit,,No,,2020/2021,35,20,55
GOMBE,AKKO,PEALSVILLE,10.290048,11.097958,GARKO,ZONE A LABOUR HOUSING ESTATE TUMFURE,1160140276,Private Education,Rural,Regular,No,Other,First Aid Kit,,No,,2020/2021,35,36,71
GOMBE,AKKO,MANHAL ACADEMY BARUNDE,10.261827,11.189433,GARKO,BARUNDE NEAR AMIR BREAD,1160140277,Private Education,Rural,Regular,No,Other,First Aid Kit,,No,,2020/2021,21,27,48
GOMBE,AKKO,AL-HIKIMA MODEL SCHOOL,10.258235,11.164062,GARKO,HAMMADU KAFI ALONG LB FILLING STATION BYPASS GOMBE,1160140278,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,111,130,241
GOMBE,AKKO,TITUS MODEL SCHOOL TABRA,10.263757,11.2066,GARKO,OPPOSITE SABON TABRA,1160140279,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,74,41,115
GOMBE,AKKO,KISKI INTERNATIONAL SCHOOL GOMBE,10.26008,11.160497,GARKO,OFF THIRD TRANSFORMER BAGADAZA,1160140280,Private Education,Urban,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,88,88,176
GOMBE,AKKO,ABLAZE MODEL SCHOOL,10.288082,11.109194,GARKO,BESIDE KESTHO SUITES,1160140281,Private Education,Rural,Regular,No,Pipe borne Water,First Aid Kit,,No,,2020/2021,125,99,224
GOMBE,AKKO,NURUL HAQ INTERNATIONAL ACADEMY,10.2555082,11.175606,GARKO,ABACHA QUARTERS NEAR ALHAJI MAI KUSA SHOPS GOMBE,1160140282,Private Education,Urban,Islamiyya integrated,No,No Source of Safe Water,First Aid Kit,,No,,2020/2021,54,48,102
GOMBE,AKKO,ANISA MODEL SCHOOL GOMBE,,,GARKO,BESIDE JEWEL POULTRY FARM,1160140283,Private Education,Urban,Regular,No,Other,First Aid Kit,,No,,2020/2021,21,22,43
GOMBE,AKKO,SHEKINAH GLORY INTERNATIONAL ACADEMY,10.264274,11.154542,GARKO,BAGADAZA,1160140284,Private Education,Urban,Regular,No,No Source of Safe Water,No Health facility,,No,,2020/2021,71,66,137
GOMBE,AKKO,PERFECT START INTEGRATED SCHOOL,10.281107,11.167975,GARKO,YALANGURUZA,1160140285,Private Education,Urban,Regular,No,Other,First Aid Kit,,No,,2020/2021,80,37,117
GOMBE,AKKO,UMAR IBIN KHADDAB SCHOOL KUMO,10.052363,11.205178,KUMO WEST,ABBA ATIKU QUARTERS,1160140287,Private Education,Urban,Islamiyya integrated,Yes,Borehole,First Aid Kit,,Yes,,2020/2021,127,133,260
GOMBE,AKKO,ECWA URSHELIMA BAGADAZA,10.262879,11.160953,GARKO,BAGADAZA,1160140288,Private Education,Rural,Regular,No,Other,First Aid Kit,,No,,2020/2021,119,149,268
GOMBE,AKKO,MADIX COLLEGE OF THOUGHT KUMO,10.048727,11.204899,KUMO CENTRAL,OPPOSITE LOCAL GOVERNMENT SECRETARIAT KUMO,1160140289,Private Education,Urban,Regular,No,Other,First Aid Kit,,No,,2020/2021,170,175,345
GOMBE,AKKO,ALHIDAYA ISLAMIYYA SCHOOL KUMO,,,JAUROJI,KAM BARIKI STREET,1160140290,Private Education,Urban,Islamiyya integrated,Yes,No Source of Safe Water,No Health facility,,Yes,,2020/2021,138,213,351
GOMBE,AKKO,ENOGRACE INTERNATIONAL PLAY PEN ACADEMY,10.284439,11.09927,GARKO,WURO ALHAJI,1160140291,Private Education,Rural,Regular,No,No Source of Safe Water,First Aid Kit,,No,,2020/2021,50,52,102
GOMBE,AKKO,NANA KHADIJA MODEL SCHOOL,10.269311,11.21827,GARKO,TOLBA STREET,1160140292,Private Education,Rural,Regular,No,Pipe borne Water,First Aid Kit,,No,,2020/2021,39,49,88
GOMBE,AKKO,UNITED NATION ACADEMY JAUROJI KUMO,10.041752,11.204385,KUMO WEST,JAUROJI KUMO,1160140293,Private Education,Urban,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,234,245,479
GOMBE,AKKO,HAMDAN COLLEGE GOMBE,10.256068,11.197877,GARKO,GALDIMARI QUARTERS,1160140294,Private Education,Urban,Regular,No,Pipe borne Water,First Aid Kit,,No,,2020/2021,72,53,125
GOMBE,AKKO,CHANGE INTERNATIONAL SCHOOL,10.252592,11.560285,GARKO,WURO SHIE QUATERS,1160140295,Private Education,Urban,Regular,No,Borehole,No Health facility,,No,,2020/2021,13,22,35
GOMBE,AKKO,NOBLE CHILDREN ACADEMY,10.252592,11.177486,GARKO,NEW GRA BEHIND MINISTRY OF EDUCATION GOMBE,1160140296,Private Education,Urban,Regular,No,Other,First Aid Kit,,No,,2020/2021,43,37,80
GOMBE,AKKO,MASPHALA COMMUNITY NURSERY AND PRIMARY SCHOOL,,,GARKO,WURO BIRIJI,1160140297,Private Education,Urban,Regular,No,Borehole,First Aid Kit,,Yes,,2020/2021,90,76,166
GOMBE,AKKO,ALHAMDU ACADEMY,10.284439,11.09927,GARKO,AFTER ECWA CHURCH GALILLE TUMFURE,1160140298,Private Education,Urban,Regular,No,Well,First Aid Kit,,No,,2020/2021,9,10,19
GOMBE,AKKO,SILVER ACADEMY,10.297543,11.10493,GARKO,BEHIND AYM FILLING STATATION NEAR SOLAT CONSTRUCTION COMPANY TUNFURE,1160140299,Private Education,Urban,Regular,No,No Source of Safe Water,First Aid Kit,,No,,2020/2021,29,33,62
GOMBE,AKKO,ECWA GOSPEL ACADEMY GALILEE TUNFURE,10.287606,11.100368,GARKO,,1160140301,Private Education,Urban,Regular,No,Other,Health Clinic,,No,,2020/2021,57,82,139
GOMBE,AKKO,APEX INTERNATIONAL ACADEMY GOMBE,10.288908,11.104128,GARKO,,1160140302,Private Education,Urban,Regular,No,Other,First Aid Kit,,No,,2020/2021,110,103,213
GOMBE,AKKO,GOMBE LEARNERS,10.253196,11.179964,GARKO,DUBAI QUARTERS AKKO LGA,1160140303,Private Education,Rural,Regular,No,Other,First Aid Kit,,No,,2020/2021,45,71,116
GOMBE,AKKO,GOSPEL LIGTH ACADEMY,,,GARKO,WURO LODDE TUNFURE,1160140304,Private Education,Urban,Regular,No,No Source of Safe Water,First Aid Kit,,No,,2020/2021,69,91,160
GOMBE,AKKO,GREATER HEIGHT ACADEMY AKKO,10.301377,10.925292,AKKO,LAYIN KAKA LARABA BURGEDIAH AKKO AMADA,1160140305,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,47,50,97
GOMBE,AKKO,GREAT PINNACLE OF SUCCESS ACADEMY GOMBE,10.2798,11.10831,GARKO,BEHIND SABITU BLOCK WAYUNDE ROAD TUNFURE,1160140306,Private Education,Rural,Regular,No,Other,First Aid Kit,,No,,2020/2021,31,28,59
GOMBE,AKKO,ANWAR-IBRAHIM MODEL SCHOOL,10.27593,11.18097,GARKO,LAYIN KASUWA TARYE HAMMADU KAFI QUARTERS,1160140307,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,34,41,75
GOMBE,AKKO,BULA CAPITAL,,,AKKO,AKKO BULA KAWAMI ROAD,1160140309,Private Education,Rural,Regular,No,Well,First Aid Kit,,Yes,,2020/2021,64,54,118
GOMBE,AKKO,RAHIMAISHA ACADEMY BOGO,10.2662,11.2118,GARKO,WESTERN BYE PASS BOGO,1160140310,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,28,21,49
GOMBE,AKKO,AL-IMAN MODEL SCHOOL,,,GARKO,NO. 17 ALONG BYE PASS BOMALA QUARTERS,1160140312,Private Education,Rural,Regular,No,Pipe borne Water,First Aid Kit,,No,,2020/2021,37,27,64
GOMBE,AKKO,MADARASATUL NURUL ABSAR,,,GARKO,LAYIN SARKIN TABRA,1160140313,Private Education,Urban,Islamiyya integrated,No,No Source of Safe Water,First Aid Kit,,No,,2020/2021,53,43,96
GOMBE,AKKO,NA'ILATU ASASUL ISLAM NURSERY AND PRIMARY SCHOOL,10.32030004,11.12397206,KUMO WEST,KANDAHAR STREET KUMO,1160140314,Private Education,Urban,Regular,No,No Source of Safe Water,First Aid Kit,,Yes,,2020/2021,31,45,76
GOMBE,AKKO,ASAS PRIMARY SCHOOL KALSHINGI,,,KALSHINGI,UNGUWAN YAMMA KALSHINGI,1160140316,Private Education,Rural,Regular,No,Well,First Aid Kit,,No,,2020/2021,41,21,62
GOMBE,AKKO,AKSHAM INTERNATIONAL COMMUNITY,10.25076,11.15568,GARKO,WURO BIRIJI,1160140319,Private Education,Rural,Regular,Yes,Borehole,First Aid Kit,,No,,2020/2021,187,176,363
GOMBE,AKKO,KAYELLA MEMORIAL SCHOOL KUMO,10.043275,11.210573,KUMO WEST,KAM BARIKI QUARTERS KUMO,1160140320,Private Education,Urban,Islamiyya integrated,No,Pipe borne Water,First Aid Kit,,No,,2020/2021,49,51,100
GOMBE,AKKO,ULTIMATE MODEL ACADEMY BARUNDE,10.2697,11.18555,GARKO,MARAFA IZALA MASJID BARUNDE,1160140322,Private Education,Urban,Regular,Yes,No Source of Safe Water,First Aid Kit,,Yes,,2020/2021,18,14,32
GOMBE,AKKO,AL-IHSAN LEARNING CENTRE FOR BASIC SCIENCE EDUCATION,10.047465,11.19872,KUMO WEST,TASHAN MAGARYA KUMO,1160140323,Private Education,Urban,Islamiyya integrated,No,Borehole,First Aid Kit,,No,,2020/2021,109,136,245
GOMBE,AKKO,ROYAL BAPTIST ACADEMY,,,AKKO,NAYI NAWA,1160140324,Private Education,Rural,Regular,No,No Source of Safe Water,First Aid Kit,,No,,2020/2021,41,43,84
GOMBE,AKKO,LCIP STANDARD INTERNATIONAL SCHOOL KUMO,10.048118,11.202498,KUMO WEST,ALONG GOMBE YOLA ROAD,1160140325,Private Education,Urban,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,131,146,277
